gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20713.Quantity.log2,D14.20714-40ul.Quantity.log2,D14.20715.Quantity.log2,D14.20716.Quantity.log2,D14.20717.Quantity.log2,D21.20718.Quantity.log2,D21.20719b.Quantity.log2,D21.20720.Quantity.log2,D21.20721-40ul.Quantity.log2,D21.20722.Quantity.log2,M03.20723.Quantity.log2,M03.20724.Quantity.log2,M03.20725.Quantity.log2,M03.20726-40ul.Quantity.log2,M03.20727.Quantity.log2,M06.20728b.Quantity.log2,M06.20729.Quantity.log2,M06.20730.Quantity.log2,M06.20731.Quantity.log2,M06.20732.Quantity.log2,M12.20733.Quantity.log2,M12.20734.Quantity.log2,M12.20735.Quantity.log2,M12.20736.Quantity.log2,M12.20737.Quantity.log2,M18.20740-40ul.Quantity.log2,M18.20741.Quantity.log2,M18.20742.Quantity.log2,M18.20743.Quantity.log2,M18.20744.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Apoe,P08226,P08226,Apolipoprotein E,35866.58,44,30,100,30.5,11.68483715294572,10.875169890646887,11.127181824689552,11.169560466626674,11.136194320981607,11.688472633972612,11.60639131810949,11.766718452226064,11.878648740174336,11.427352362883797,11.745074891334916,10.678872498651106,10.926864485331272,11.077931671513348,11.00701271932798,10.685168078410737,10.99090082870989,11.501744997358388,10.947150791805315,11.032290107540785,11.163822398033393,10.974451614494043,10.867319561258215,11.52263313027162,11.3847178883677,11.098680138741791,10.971703430030876,11.121436922227304,10.967161777474,11.427530375671004,11.193139099504853,11.369876726166204,10.95625047270494,11.78518792932771,12.048598123477069,12.282449918187131,0.00267169119189202,0.0294589929127043,-0.5576553282561658,TRUE,-4.395100381330039,0.07767271405098454,0.183084348085242,0.5612908092830562,FALSE,2.1756649959911867,beta-amyloid binding;pattern binding;glycoprotein binding;receptor binding;transporter activity;lipid transporter activity;binding;protein binding;glycosaminoglycan binding;phospholipid binding;enzyme activator activity;cytoskeletal protein binding;heparin binding;lipid binding;antioxidant activity;enzyme binding;substrate-specific transporter activity;enzyme regulator activity;carbohydrate binding;polysaccharide binding;identical protein binding;protein homodimerization activity;ion binding;cation binding;proteoglycan binding;heparan sulfate proteoglycan binding;hydroxyapatite binding;metal ion binding;metal chelating activity;protein dimerization activity;tau protein binding;low-density lipoprotein particle receptor binding;phosphatidylcholine-sterol O-acyltransferase activator activity;lipoprotein particle receptor binding;very-low-density lipoprotein particle receptor binding;lipoprotein particle binding;protein-lipid complex binding,circulatory system process;alcohol metabolic process;lipid metabolic process;glycerol ether metabolic process;transport;lipid transport;cellular ion homeostasis;endocytosis;response to stress;response to oxidative stress;organelle organization;signal transduction;behavior;metabolic process;catabolic process;biosynthetic process;anatomical structure morphogenesis;cellular process;membrane invagination;protein transport;organic acid transport;cellular component organization;cellular membrane organization;vesicle organization;vesicle-mediated transport;cellular homeostasis;cellular component assembly;multicellular organismal process;developmental process;response to chemical stimulus;homeostatic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;small molecule metabolic process;pigment granule organization;anatomical structure development;neurological system process;response to stimulus;regulation of transport;localization;establishment of localization;cellular localization;membrane organization;macromolecular complex assembly;biological regulation,extracellular region;extracellular space;nuclear envelope;endosome;endoplasmic reticulum;Golgi apparatus;cytosol;cell surface;cytoplasmic membrane-bounded vesicle;extracellular matrix;vesicle;macromolecular complex;cell projection;neuron projection;neuronal cell body;organelle;intracellular organelle;extracellular organelle;intracellular membrane-bounded organelle;cell body;cell part,Alzheimer's disease,ENSMUSG00000002985,28446.804856589,0.834887331297126,0.368088047667437,0.00222067308660016,0.0250816999837134,Apoe
Arg2,O08691,O08691,"Arginase-2, mitochondrial",38878.39,8,21,70,5,5.994997004890659,6.464162193559405,4.504452100986741,4.297932877751839,3.715052063407786,,6.191930312996688,6.490408146745829,6.229052898096045,5.617793865671304,5.445799800943433,6.300064414652596,6.930473689444626,6.3049365657854715,6.337944281075737,6.447392016838592,4.865990240552578,4.114968535365077,4.089810577156594,4.9636741744351855,4.487816977424273,4.5188574626916616,4.913481029301587,,3.859140332739719,3.900252686274385,3.7723120566205073,3.657792070195065,,,,,,,,,5.608268061837082e-4,0.0157188746892051,-1.4905449039039178,TRUE,-5.538814204829336,0.00668916326554793,0.0546965663564431,-1.7463732217928611,FALSE,-4.138057157384639,"catalytic activity;arginase activity;binding;protein binding;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines;enzyme binding;manganese ion binding;ion binding;cation binding;metal ion binding;transition metal ion binding;nitric-oxide synthase binding",immune system process;organic acid metabolic process;cellular amino acid metabolic process;nitrogen compound metabolic process;muscle contraction;response to stress;metabolic process;catabolic process;biosynthetic process;amine metabolic process;cellular process;multicellular organismal process;developmental process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;cellular amide metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;anatomical structure development;response to stimulus;biological regulation;nitrogen cycle metabolic process,cytoplasm;mitochondrion;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Arginine and proline metabolism;Amoebiasis,ENSMUSG00000021125,154.091205212909,-2.00201020064649,0.370349988658275,3.1422973714541304e-9,4.24995719489172e-7,Arg2
Arxes1,C0HK79,C0HK79;C0HK80,Adipocyte-related X-chromosome expressed sequence 1,20146.42,7,30,100,5,7.6942582551331595,6.932329089880023,6.263242343484093,6.09943922305386,6.60029115216962,7.117127748253911,7.593397278087773,8.217562985422012,7.841280528008994,6.849004907722351,7.970045576424668,6.5302336696740895,6.632459003765185,7.132174771612395,7.508108483846894,6.858669520501553,6.7243548039049585,6.099242333052456,5.957099118200301,6.225798763646785,6.3097166986159605,6.125802058904849,6.082683284270328,5.907669581326818,5.914873595670074,6.466167595097233,6.513574485154959,6.388595836012592,6.2470482875133975,7.0522131334206195,6.800024018746535,7.265990537311433,7.134885951113236,6.30100559852293,7.420952866581988,7.462803787739968,0.00154170904862161,0.0235948682687457,-1.4310159116490668,TRUE,-5.346176176413313,0.01191302708628644,0.0709547868507479,0.8538854047698186,FALSE,3.4332496527571483,,peptide metabolic process;protein targeting;transport;metabolic process;cellular process;protein transport;protein metabolic process;cell differentiation;developmental process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;establishment of localization;protein maturation,endoplasmic reticulum;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000048355,206.839024959225,-0.692321305850895,0.283374353033532,0.00135152509164846,0.0171000622281232,Arxes1
Astl,Q6HA09,Q6HA09,Astacin-like metalloendopeptidase,47454.93,15,12,40,6,7.867191617445383,6.708941442066063,4.28321546686784,,,,8.576844364840623,8.03797619021671,8.380593174744842,6.788658001976166,7.551886355448569,6.436678632273596,7.33802088484474,6.50927750981772,6.6970097496364795,6.5637204337577835,,3.373549549487125,,,5.192881384248555,,,,,,,,,,,,,,,,3.3685341656256365e-4,0.012684639412857,-4.717865538626082,TRUE,-7.088860532906914,,,,FALSE,,"catalytic activity;endopeptidase activity;metalloendopeptidase activity;binding;peptidase activity;metallopeptidase activity;zinc ion binding;hydrolase activity;ion binding;cation binding;metal ion binding;transition metal ion binding;aspartic-type peptidase activity;glutamic-type peptidase activity;peptidase activity, acting on L-amino acid peptides",proteolysis;cell adhesion;metabolic process;cellular process;protein metabolic process;biological adhesion;macromolecule metabolic process;primary metabolic process;biological regulation,cytoplasm;plasma membrane;membrane;cytoplasmic membrane-bounded vesicle;vesicle;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000050468,663.659741370429,-2.5010921423166,0.429153614103063,2.57667883410585e-10,6.12507791337676e-8,Astl
Atic,Q9CWJ9,Q9CWJ9,Bifunctional purine biosynthesis protein ATIC,64217.38,48,30,100,30,9.094895027900176,9.999552780884153,9.841816703087686,9.942593501828764,9.25746391105444,8.999950890330293,9.827549233704604,8.75969581008282,9.133850400023736,9.046500733488376,8.706878962201337,9.63043989159947,10.10476749600934,9.836810184275446,9.984965982964887,10.440780349571629,9.69021350912805,9.716187397933554,9.987952065947676,9.698035038188095,10.116695504241056,10.025963259330664,10.154635498989318,9.51964597006457,9.957138804548263,10.055583976211008,9.590064220726628,9.470745127023342,9.45482915882101,9.136255515768257,8.63542553293297,9.249617673684831,8.999004306892456,9.336397321020325,8.988984355052272,8.425750795001578,0.01641314017563135,0.0786027072100026,0.7469216751875116,FALSE,3.4093752108978244,0.00321402460264043,0.0415210600825053,-0.8418658127573941,TRUE,-4.628327106442929,"catalytic activity;IMP cyclohydrolase activity;phosphoribosylaminoimidazolecarboxamide formyltransferase activity;binding;protein binding;transferase activity;transferase activity, transferring one-carbon groups;hydroxymethyl-, formyl- and related transferase activity;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines;cyclohydrolase activity;identical protein binding;protein homodimerization activity;protein dimerization activity",nucleobase-containing compound metabolic process;cellular aromatic compound metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;nucleotide metabolic process;anatomical structure morphogenesis;cellular process;developmental process;cellular nitrogen compound metabolic process;response to chemical stimulus;cellular metabolic process;primary metabolic process;small molecule metabolic process;heterocycle metabolic process;anatomical structure development;response to stimulus;cofactor metabolic process;nucleobase-containing small molecule metabolic process,mitochondrion;cytosol;plasma membrane;membrane;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Purine metabolism;One carbon pool by folate,ENSMUSG00000026192,2798.01744822284,-0.384196255630178,0.144794356659136,0.00233662937859513,0.0259627325217982,Atic
C3,P01027,P01027,Complement C3,186483.89,162,30,100,80,9.253671521866494,10.030482610013028,10.773365165138244,10.79243016634975,9.731521301536867,9.565758064873325,9.765691484859731,9.111452188084572,9.087071234193097,9.2480656722587,9.056077029936372,9.72274406756494,10.2037902273117,9.650841394975636,10.117439553690344,10.457597806522516,10.559595665399176,10.341122164400993,11.071771013461817,10.814271574867956,11.080065407561282,11.001305273618868,10.451413121286317,10.20167151740124,11.042092511542236,11.265668407900083,10.516840254549338,9.89511926508069,9.890199231680011,9.80588632747547,8.549561428898825,9.41646459318278,9.204890793684545,9.945535728700444,9.536887711528664,9.725011497270184,5.65820325968213e-5,0.0062407208388123,1.5196936432717507,TRUE,7.762549882731464,2.552501446292596e-4,0.0210636858481015,-1.207607100264923,TRUE,-6.276965612606761,G-protein-coupled receptor binding;enzyme inhibitor activity;endopeptidase inhibitor activity;receptor binding;binding;protein binding;lipid binding;enzyme regulator activity;peptidase inhibitor activity;C5a anaphylatoxin chemotactic receptor binding;C5L2 anaphylatoxin chemotactic receptor binding;peptidase regulator activity;endopeptidase regulator activity,immune system process;organic acid metabolic process;proteolysis;lipid metabolic process;response to stress;metabolic process;response to biotic stimulus;cellular process;protein metabolic process;developmental maturation;regulation of protein modification process;developmental process;cellular ketone metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;small molecule metabolic process;cell maturation;anatomical structure development;response to stimulus;regulation of transport;multi-organism process;biological regulation,extracellular region;extracellular space;plasma membrane;cell surface;membrane;macromolecular complex;cell part,Phagosome;Complement and coagulation cascades;Leishmaniasis;Chagas disease (American trypanosomiasis);Staphylococcus aureus infection;ko05152;Systemic lupus erythematosus,ENSMUSG00000024164,5827.05560036926,1.50112712019193,0.698348727803029,0.00106399304560166,0.0142188985455234,C3
Cacna2d2,Q6PHS9,Q6PHS9,Voltage-dependent calcium channel subunit alpha-2/delta-2,130384.83,12,10,33.3,5,5.550463929990064,5.841440623558465,,,,,5.5766708247571195,6.062740197616403,5.732433171305303,4.773832813649126,5.606642642622374,5.563258893003184,5.941809981893272,5.8667848300087915,6.128634722747562,5.706714690139514,,,,,,,,,,,,,,,,,,,,,4.928462650651755e-5,0.0062407208388123,-3.0789075360771045,TRUE,-8.493637144434206,,,,FALSE,,transporter activity;ion channel activity;voltage-gated ion channel activity;voltage-gated calcium channel activity;cation channel activity;calcium channel activity;binding;cation transmembrane transporter activity;ion transmembrane transporter activity;channel activity;passive transmembrane transporter activity;voltage-gated channel activity;gated channel activity;substrate-specific channel activity;voltage-gated cation channel activity;transmembrane transporter activity;substrate-specific transmembrane transporter activity;substrate-specific transporter activity;ion binding;cation binding;metal ion binding,transport;ion transport;cellular process;cellular component organization;developmental process;growth;cell development;anatomical structure development;regulation of transport;establishment of localization;biological regulation,plasma membrane;voltage-gated calcium channel complex;membrane;macromolecular complex;protein complex;cell part,MAPK signaling pathway;Cardiac muscle contraction;Hypertrophic cardiomyopathy (HCM);Arrhythmogenic right ventricular cardiomyopathy (ARVC);Dilated cardiomyopathy,ENSMUSG00000010066,188.620411777288,-0.546043591439119,0.208162991510844,0.00130272123420157,0.0166165800352751,Cacna2d2
Calb1,P12658,P12658,Calbindin,29994.07,9,20,66.7,4,5.712728333027165,6.876807475465388,5.409276660763082,5.70978399670587,,,6.72134257171755,5.673538874105185,6.3553592969544095,4.747005050126822,5.06639587223186,6.389891903738915,6.8612716205503474,6.692759255817381,7.304578457433936,7.1355361397863595,4.893018911994419,4.434855473379249,5.327411474885571,6.816410956106186,5.574686487449986,5.431368799567843,6.1460334872503974,5.378611713684445,5.598515425370455,5.9943905576562075,,,,,,,,,,,0.595156902127177,0.726592936893712,-0.3034516722640834,FALSE,-0.5534579634701253,6.860968720093089e-4,0.0267673355390964,-2.8213013922349357,TRUE,-5.490312762035804,binding;steroid binding;vitamin D binding;calcium ion binding;zinc ion binding;lipid binding;vitamin binding;ion binding;cation binding;metal ion binding;transition metal ion binding,behavior;cellular process;multicellular organismal process;developmental process;response to chemical stimulus;anatomical structure formation involved in morphogenesis;anatomical structure development;neurological system process;response to stimulus;biological regulation,nucleus;cytoplasm;cytosol;microvillus;cell projection;neuron projection;neuronal cell body;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell body;cell part;synapse,Endocrine and other factor-regulated calcium reabsorption,ENSMUSG00000028222,129.400372951687,-1.65952349140307,0.564866197666986,1.3159653248743e-4,0.00278250404069456,Calb1
Cct2,P80314,P80314,T-complex protein 1 subunit beta,57477.23,75,30,100,45,10.524085175211443,11.01333770293645,10.391428855162992,10.256511448776568,10.29654128736909,10.120002032459016,10.716071295914988,10.58471860870805,10.628995682369297,10.536929318508,10.153710970556885,10.835684022385928,11.255407546156816,10.899910503590553,11.1041802511138,10.971506191435155,10.4125201009437,10.27319687090062,10.410642459210504,10.50017629917997,10.360608545580169,10.330431536220352,10.320706914131287,10.002590826681882,10.390435327864273,10.238392638985044,10.44583048319186,10.372784307458536,10.292504893774458,10.061583135688624,10.310003616731972,10.089543907843424,10.04794114502924,10.255812926216288,9.966407492212756,10.240304690993378,0.25681786273475904,0.425758303118597,-0.13265632004845251,FALSE,-1.2751524704697343,0.00499623988516957,0.0491340067463826,-0.271426822703976,TRUE,-4.041753545011934,"nucleotide binding;catalytic activity;binding;protein binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;enzyme binding;adenyl nucleotide binding;ubiquitin protein ligase binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;protein binding involved in protein folding;unfolded protein binding",protein folding;protein complex assembly;cell recognition;metabolic process;cellular process;cellular component organization;protein metabolic process;cellular component assembly;regulation of protein stability;regulation of organelle organization;cellular macromolecular complex assembly;macromolecule metabolic process;cellular metabolic process;primary metabolic process;regulation of DNA metabolic process;macromolecular complex assembly;biological regulation,cytosol;macromolecular complex;protein complex;cell body;cell part,,ENSMUSG00000034024,12343.3628384339,-0.301239887115492,0.121288071735805,0.00556532918346174,0.0488335847647266,Cct2
Cdk1,P11440,P11440,Cyclin-dependent kinase 1,34106.56,15,26,86.7,6,6.174732408937169,7.018404183044998,5.78130116841715,5.584764374874895,5.26378534879064,3.964791933189823,6.452676862074312,5.995226213395923,5.769741514368907,6.835675638619013,5.820341816227693,7.219562055428361,6.619554055784942,6.843609135737586,7.376730450821131,7.032565217452969,6.1996486835734155,5.173679118495174,5.431751991617351,6.417786085811969,5.683639962587839,5.661963979933,5.782344193984745,5.490473273420828,5.231044180533291,5.757996246502611,4.717068066122354,5.636569419106298,5.279307067131128,5.422196842802779,,,4.301517964387702,3.628065901991944,,,0.24007161860993945,0.406765414808592,-0.39343124052001954,FALSE,-1.2707915503158755,0.00185710949228148,0.0355802610481771,-2.430602301348588,TRUE,-5.130720948265317,"nucleotide binding;chromatin binding;catalytic activity;protein kinase activity;protein serine/threonine kinase activity;cyclin-dependent protein kinase activity;binding;protein binding;ATP binding;RNA polymerase II carboxy-terminal domain kinase activity;kinase activity;transferase activity;transferase activity, transferring phosphorus-containing groups;phosphotransferase activity, alcohol group as acceptor;purine nucleotide binding;cyclin binding;Hsp70 protein binding;adenyl nucleotide binding;heat shock protein binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;histone kinase activity;purine ribonucleoside triphosphate binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA packaging;protein modification process;protein phosphorylation;phosphorus metabolic process;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;response to oxidative stress;organelle organization;Golgi organization;regulation of mitotic cell cycle;metabolic process;cell death;cell proliferation;anatomical structure morphogenesis;response to endogenous stimulus;cellular process;cellular component organization;death;peptidyl-amino acid modification;protein metabolic process;cellular component disassembly;cellular component assembly;cell differentiation;developmental process;cellular nitrogen compound metabolic process;response to chemical stimulus;macromolecule metabolic process;macromolecule modification;cellular metabolic process;primary metabolic process;cell development;rhythmic process;anatomical structure development;response to stimulus;regulation of transport;regulation of DNA metabolic process;localization;chromosome organization;cell division;cellular localization;regulation of cell cycle;macromolecular complex assembly;biological regulation,cyclin-dependent protein kinase holoenzyme complex;nucleus;nucleoplasm;cytoplasm;centrosome;microtubule organizing center;cytosol;midbody;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;protein complex;cell part,Cell cycle;Oocyte meiosis;p53 signaling pathway;Gap junction;Progesterone-mediated oocyte maturation,ENSMUSG00000019942,1395.13370564698,-1.08432608144791,0.277704518353458,6.09762215876311e-6,2.2615979680575e-4,Cdk1
