gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20747.Quantity.log2,D14.20748.Quantity.log2,D14.20749.Quantity.log2,D14.20750.Quantity.log2,D14.20751.Quantity.log2,D21.20752.Quantity.log2,D21.20753.Quantity.log2,D21.20754.Quantity.log2,D21.20755.Quantity.log2,D21.20756.Quantity.log2,M03.20757.Quantity.log2,M03.20758.Quantity.log2,M03.20759.Quantity.log2,M03.20760.Quantity.log2,M03.20761.Quantity.log2,M06.20762.Quantity.log2,M06.20763.Quantity.log2,M06.20764.Quantity.log2,M06.20765.Quantity.log2,M06.20766.Quantity.log2,M12.20768.Quantity.log2,M12.20769.Quantity.log2,M12.20770.Quantity.log2,M12.20771.Quantity.log2,M12.20772.Quantity.log2,M18.20775b.Quantity.log2,M18.20776-40ul.Quantity.log2,M18.20777.Quantity.log2,M18.20778.Quantity.log2,M18.20779.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Akr1c18,Q8K023,Q8K023,Aldo-keto reductase family 1 member C18,37176.81,63,27,90,21,9.790158752769626,9.75643531908991,14.750144158771661,13.50249776977551,16.146108765429013,12.588578632159726,9.689371322118172,10.519240190387372,10.27995128507832,9.60011844077418,8.862112525490092,10.185797962291817,9.989725199212462,,9.093782795765447,,11.661122644891805,15.161888112813855,16.62186787534084,15.282619450468673,15.023222710343138,11.468692148867602,16.27883367334694,14.61534989875664,11.789062448278706,13.360550679627664,17.069261926136203,13.287404787848027,15.579413082700052,16.923285406974042,17.871178623486735,15.389451607669637,13.627036303961534,10.959505166181588,10.37832145082614,,0.00239545472558134,0.0158149634730951,4.959985406002035,TRUE,5.679779219080305,0.13089570457423563,0.33499646956444,-4.076803615126405,FALSE,-1.7929919757587829,"retinal dehydrogenase activity;catalytic activity;alditol:NADP+ 1-oxidoreductase activity;aldo-keto reductase (NADP) activity;monooxygenase activity;retinol dehydrogenase activity;binding;steroid binding;alcohol dehydrogenase (NADP+) activity;lipid binding;steroid dehydrogenase activity;oxidoreductase activity;oxidoreductase activity, acting on CH-OH group of donors;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on the CH-CH group of donors;oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on NADH or NADPH;oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen;oxidoreductase activity, acting on the aldehyde or oxo group of donors;phenanthrene 9,10-monooxygenase activity;carboxylic acid binding;bile acid binding;monocarboxylic acid binding;steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;dihydrotestosterone 17-beta-dehydrogenase activity;enone reductase activity;geranylgeranyl reductase activity;ketoreductase activity;17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity;15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity;androsterone dehydrogenase activity;ketosteroid monooxygenase activity;delta4-3-oxosteroid 5beta-reductase activity",alcohol metabolic process;cellular aldehyde metabolic process;organic acid metabolic process;lipid metabolic process;vitamin metabolic process;signal transduction;metabolic process;catabolic process;biosynthetic process;response to endogenous stimulus;cellular process;cellular ketone metabolic process;response to chemical stimulus;hormone metabolic process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;small molecule metabolic process;response to stimulus;multi-organism process;biological regulation,nucleus;cytoplasm;cytosol;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Steroid hormone biosynthesis,ENSMUSG00000021214,9516.24555181729,-0.0856359357825603,0.286267555545143,0.00489763583625312,0.0445960584068341,Akr1c18
Amh,A0A8Q0P8A2,A0A8Q0P8A2,Muellerian-inhibiting factor,59301,17,20,66.7,7.5,7.222742978370155,7.449033856160975,5.820300096592687,5.735360414405848,,,7.135449402263477,7.267717823166795,7.342485036023871,7.172470696210809,7.195591934185826,7.446950506661949,7.487720087465594,7.155244109332362,7.6999302420400095,7.455324335304958,5.975878922502412,6.024767181357944,5.741115546075267,5.4557111246540035,5.904027708373811,5.799117657727389,5.337370780151519,5.675610583807423,6.078370399343861,5.786332650999052,,,,,,,,,,,5.073529182759429e-5,0.00134997012984504,-1.4024428817774677,TRUE,-12.816847426215675,4.10399293870097e-5,0.00524907866020386,-3.1755676356241147,TRUE,-12.071627396107989,receptor binding;type II transforming growth factor beta receptor binding;cytokine receptor binding;transforming growth factor beta receptor binding;binding;protein binding;growth factor activity,developmental process;response to chemical stimulus;rhythmic process;anatomical structure development;response to stimulus;regulation of transport;biological regulation,extracellular space,Cytokine-cytokine receptor interaction;TGF-beta signaling pathway,ENSMUSG00000035262,4390.56313526489,-2.01244741135751,0.483409812402431,1.31463980086621e-6,6.61069994736858e-5,Amh
Apoa1,Q00623,Q00623,Apolipoprotein A-I,30615.5,50,30,100,38,12.252650158641073,12.656036176771455,13.126107457095326,13.155216939956414,11.974860774683794,12.787128579237157,12.16482607938118,12.570926702371038,11.631010929550245,12.606406907150616,12.290080174752292,12.707931271550232,12.769614208662784,12.436354957439647,12.667222012900249,12.699058433304367,13.167952962384303,13.269188045267958,12.93703880364558,12.98532723511706,13.27103023906173,13.409489476807924,12.716168449549604,13.106334817725488,13.24257636360238,13.301515592096678,12.075912260152894,12.703489000227014,11.33987949017655,12.764729987109932,10.990293135752578,11.824744363301877,12.560889631633277,12.991020502193674,12.939820583507045,13.619167815549918,0.00519369760485329,0.0264703811491531,0.8734572984542535,TRUE,4.601016845541226,0.3195928413521145,0.548330272243328,-0.33897887785816927,FALSE,-1.119609804004841,beta-amyloid binding;enzyme inhibitor activity;receptor binding;transporter activity;lipid transporter activity;binding;steroid binding;protein binding;phospholipid binding;high-density lipoprotein particle binding;enzyme activator activity;lipid binding;cholesterol binding;enzyme binding;substrate-specific transporter activity;enzyme regulator activity;heat shock protein binding;sterol binding;apolipoprotein receptor binding;apolipoprotein A-I receptor binding;identical protein binding;protein homodimerization activity;chemorepellent activity;protein dimerization activity;lipase inhibitor activity;phosphatidylcholine-sterol O-acyltransferase activator activity;lipoprotein particle receptor binding;high-density lipoprotein particle receptor binding;lipoprotein particle binding;protein-lipid complex binding,alcohol metabolic process;protein modification process;lipid metabolic process;nitrogen compound metabolic process;transport;lipid transport;cellular component movement;signal transduction;metabolic process;cell proliferation;biosynthetic process;amine metabolic process;response to external stimulus;anatomical structure morphogenesis;cellular process;cellular component organization;peptidyl-amino acid modification;protein metabolic process;cellular component assembly;regulation of protein modification process;regulation of protein stability;multicellular organismal process;developmental process;regulation of organelle organization;cellular nitrogen compound metabolic process;locomotion;response to chemical stimulus;hormone metabolic process;homeostatic process;macromolecule metabolic process;macromolecule modification;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;small molecule metabolic process;anatomical structure development;cell motility;response to stimulus;regulation of transport;localization;vitamin transport;establishment of localization;transmembrane transport;macromolecular complex assembly;biological regulation,extracellular region;extracellular space;cytosol;cell surface;cytoplasmic membrane-bounded vesicle;vesicle;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,PPAR signaling pathway;Fat digestion and absorption;Vitamin digestion and absorption;African trypanosomiasis,ENSMUSG00000032083,931.800237447505,-2.27231078837762,0.440626762833208,1.14364708705165e-8,1.22059041828254e-6,Apoa1
Arg2,O08691,O08691,"Arginase-2, mitochondrial",38878.39,4,11,36.7,4,5.473778259628611,5.069750193310434,3.959144819884409,,,,5.639283292260859,5.4933458364301195,5.229747079687612,5.214880696403182,5.791634393361282,4.912090681827634,4.949671693372347,4.990985977023058,5.424632892658302,5.0713697216708304,,,,3.959144819884409,,,,,,,,,,,,,,,,,8.458309990029925e-4,0.00793067255731853,-2.5183063528462855,TRUE,-7.221121569665675,,,,FALSE,,"catalytic activity;arginase activity;binding;protein binding;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines;enzyme binding;manganese ion binding;ion binding;cation binding;metal ion binding;transition metal ion binding;nitric-oxide synthase binding",immune system process;organic acid metabolic process;cellular amino acid metabolic process;nitrogen compound metabolic process;muscle contraction;response to stress;metabolic process;catabolic process;biosynthetic process;amine metabolic process;cellular process;multicellular organismal process;developmental process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;cellular amide metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;anatomical structure development;response to stimulus;biological regulation;nitrogen cycle metabolic process,cytoplasm;mitochondrion;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Arginine and proline metabolism;Amoebiasis,ENSMUSG00000021125,154.091205212909,-2.00201020064649,0.370349988658275,3.1422973714541304e-9,4.24995719489172e-7,Arg2
Arhgap25,Q8BYW1,Q8BYW1,Rho GTPase-activating protein 25,73382.72,25,21,70,7,4.604434686299068,,5.999526017532891,6.480434893991406,6.5347707110217215,7.4838659112030514,,,,4.604434686299068,,,,,,,5.986214950694043,5.996402198100619,5.697855760705419,6.0366208632157,6.280536314948672,6.536790505362117,6.379335528810662,6.656989963874367,6.30046009389432,6.528598378015569,5.988719007059243,6.81440908322511,6.3590253698498165,7.443881559782455,6.067818535191984,6.854930001508031,6.454442885980691,7.707039001468152,8.164477939369267,8.238439727689114,0.00185916178446554,0.0133277532291723,2.923746500237572,TRUE,6.701374900845452,0.0121754088221431,0.0941414236513187,1.4843398936701604,FALSE,4.032975874520343,GTPase activator activity;enzyme activator activity;enzyme regulator activity;GTPase regulator activity;nucleoside-triphosphatase regulator activity,organelle organization;cytoskeleton organization;signal transduction;cellular process;membrane invagination;cellular component organization;cellular membrane organization;response to stimulus;membrane organization;biological regulation,cell part,,ENSMUSG00000030047,232.150633894336,1.02687042796869,0.407626769852783,6.4338674521264e-4,0.00970586023619339,Arhgap25
Astl,Q6HA09,Q6HA09,Astacin-like metalloendopeptidase,47454.93,12,13,43.3,5,6.469517735209526,5.1263159841844566,3.792693616542115,3.912134001963099,,,6.848206862984175,6.476613095537687,6.173950957918998,6.43587674653526,6.412941013071513,4.72949814570738,5.21577574187509,5.121833695566338,5.492147194902454,5.072325142871021,,,,4.229812050429123,3.3555751826551066,,,3.912134001963099,,,,,,,,,,,,,7.678531922537892e-4,0.00743185709542183,-3.187691649434907,TRUE,-7.863901585158943,,,,FALSE,,"catalytic activity;endopeptidase activity;metalloendopeptidase activity;binding;peptidase activity;metallopeptidase activity;zinc ion binding;hydrolase activity;ion binding;cation binding;metal ion binding;transition metal ion binding;aspartic-type peptidase activity;glutamic-type peptidase activity;peptidase activity, acting on L-amino acid peptides",proteolysis;cell adhesion;metabolic process;cellular process;protein metabolic process;biological adhesion;macromolecule metabolic process;primary metabolic process;biological regulation,cytoplasm;plasma membrane;membrane;cytoplasmic membrane-bounded vesicle;vesicle;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000050468,663.659741370429,-2.5010921423166,0.429153614103063,2.57667883410585e-10,6.12507791337676e-8,Astl
Atic,Q9CWJ9,Q9CWJ9,Bifunctional purine biosynthesis protein ATIC,64217.38,58,30,100,41,11.33985853462322,11.545976199480627,11.064524806717214,11.059647521326236,11.07922106807057,10.779150085204531,11.620840776933502,11.3567987756936,11.46156362802025,11.164144603662724,11.095944888806024,11.663392624938526,11.534463070935558,11.491153010611196,11.424990464586388,11.615881826331467,11.13387406821326,11.149791301413384,11.10598873078509,10.937915161045304,10.995054772129038,11.091140117229328,11.190719910093952,11.060395622590164,11.024758052339006,10.931223904378724,11.265731637907283,11.111614559628098,11.133853221417708,11.092885992379315,10.792019929020444,10.725735178827003,10.700710419894111,10.722440570814223,10.863520853914018,10.883343402573296,0.04273987317364031,0.112057004366042,-0.2753337279060073,FALSE,-2.6307439664911048,0.00105257542039236,0.0303389221111998,-0.2853747215126834,TRUE,-5.011527239404315,"catalytic activity;IMP cyclohydrolase activity;phosphoribosylaminoimidazolecarboxamide formyltransferase activity;binding;protein binding;transferase activity;transferase activity, transferring one-carbon groups;hydroxymethyl-, formyl- and related transferase activity;hydrolase activity;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines;cyclohydrolase activity;identical protein binding;protein homodimerization activity;protein dimerization activity",nucleobase-containing compound metabolic process;cellular aromatic compound metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;nucleotide metabolic process;anatomical structure morphogenesis;cellular process;developmental process;cellular nitrogen compound metabolic process;response to chemical stimulus;cellular metabolic process;primary metabolic process;small molecule metabolic process;heterocycle metabolic process;anatomical structure development;response to stimulus;cofactor metabolic process;nucleobase-containing small molecule metabolic process,mitochondrion;cytosol;plasma membrane;membrane;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Purine metabolism;One carbon pool by folate,ENSMUSG00000026192,2798.01744822284,-0.384196255630178,0.144794356659136,0.00233662937859513,0.0259627325217982,Atic
Bpgm,P15327,P15327,Bisphosphoglycerate mutase,29978.21,25,30,100,14,9.72706910719078,9.883163105610553,9.029319709734725,9.010676862734087,8.838308320446815,9.974928449883938,10.054105294066222,9.622179761891228,10.0167275399043,9.504047556767889,9.438285383324263,10.013760880233196,9.876839061185786,9.793662242993584,9.694058670732968,10.03749467290723,9.162376268640797,8.880029625603367,9.137959393360653,8.968004909818447,8.998228351250365,9.33303739258728,8.9925310993892,8.619810484570877,8.812993861510158,9.29501147561292,9.369949523758978,8.674799257298627,9.309153240729458,8.548281720279174,8.289357860167831,9.20050638101743,9.095997025022603,8.507943165086074,11.681725046043884,11.388470632249708,0.00350696190073401,0.0207156239476358,-0.6977493974560556,TRUE,-4.987032996056491,0.21944922996018015,0.44086457983041,0.9456087401492148,FALSE,1.451174487707133,"catalytic activity;bisphosphoglycerate mutase activity;phosphoglycerate mutase activity;hydrolase activity;isomerase activity;intramolecular transferase activity;intramolecular transferase activity, phosphotransferases;2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity",carbohydrate metabolic process;alcohol metabolic process;generation of precursor metabolites and energy;nucleobase-containing compound metabolic process;nitrogen compound metabolic process;transport;response to stress;metabolic process;catabolic process;response to biotic stimulus;cellular process;gas transport;developmental process;cellular nitrogen compound metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process;cell development;anatomical structure development;response to stimulus;establishment of localization;multi-organism process;nucleobase-containing small molecule metabolic process,,Glycolysis / Gluconeogenesis,ENSMUSG00000038871,2325.34228638316,-0.998312729207481,0.25070060779337,4.89354480707344e-6,1.9193706119543e-4,Bpgm
C3,P01027,P01027,Complement C3,186483.89,174,30,100,115.5,10.418333564033432,10.729261408241882,11.169603774776672,11.063237385154922,10.44159441691286,10.621388229252947,10.401856308866169,10.224015957315316,10.51226955325634,10.411663686382289,10.541862314347046,10.616739635945294,10.652878553879468,10.751666329981097,10.727704661852613,10.897317859550936,10.973558906016004,10.975771103548036,11.32492422146454,11.282560773909974,11.291203868944809,11.085421075896877,10.83417415892209,11.09815178796202,11.024507319850075,11.273932583143546,10.92136672318994,10.481125252268969,10.517850412331024,10.71890302588083,9.56872667089354,9.90793028024016,10.205622348226235,10.599535267815208,11.01031057670184,11.383542673281296,1.0330427766867978e-4,0.00204086410765516,0.7512702107432396,TRUE,7.711246279716415,0.10879194945842256,0.301596322083977,-0.5482155455237248,FALSE,-1.974237360748586,G-protein-coupled receptor binding;enzyme inhibitor activity;endopeptidase inhibitor activity;receptor binding;binding;protein binding;lipid binding;enzyme regulator activity;peptidase inhibitor activity;C5a anaphylatoxin chemotactic receptor binding;C5L2 anaphylatoxin chemotactic receptor binding;peptidase regulator activity;endopeptidase regulator activity,immune system process;organic acid metabolic process;proteolysis;lipid metabolic process;response to stress;metabolic process;response to biotic stimulus;cellular process;protein metabolic process;developmental maturation;regulation of protein modification process;developmental process;cellular ketone metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;small molecule metabolic process;cell maturation;anatomical structure development;response to stimulus;regulation of transport;multi-organism process;biological regulation,extracellular region;extracellular space;plasma membrane;cell surface;membrane;macromolecular complex;cell part,Phagosome;Complement and coagulation cascades;Leishmaniasis;Chagas disease (American trypanosomiasis);Staphylococcus aureus infection;ko05152;Systemic lupus erythematosus,ENSMUSG00000024164,5827.05560036926,1.50112712019193,0.698348727803029,0.00106399304560166,0.0142188985455234,C3
Calb1,P12658,P12658,Calbindin,29994.07,21,24,80,8,8.901732013389644,8.694945291017124,7.390975970777444,7.435617843086922,6.5034364641506475,,9.201876381187208,8.659825432034237,9.120222212465167,8.742203231432258,8.784532809829349,8.953064109438442,8.696822068822577,8.36420520427229,8.587956247417843,8.872678825134464,7.486603789317805,7.435553654718883,7.3292245166304895,7.41305416555288,7.290443727667162,7.2081617091780705,7.594252153134695,7.601238052928453,7.225213027733765,7.549224272459628,7.038177696208122,6.4152650573741425,6.4576716946844925,6.102631408335831,,,,,,,5.39698925557512e-5,0.00140440597060274,-1.5107560426121998,TRUE,-13.22308280520054,2.480215486711115e-5,0.00401657119097939,-4.630094052324109,TRUE,-20.10039278773484,binding;steroid binding;vitamin D binding;calcium ion binding;zinc ion binding;lipid binding;vitamin binding;ion binding;cation binding;metal ion binding;transition metal ion binding,behavior;cellular process;multicellular organismal process;developmental process;response to chemical stimulus;anatomical structure formation involved in morphogenesis;anatomical structure development;neurological system process;response to stimulus;biological regulation,nucleus;cytoplasm;cytosol;microvillus;cell projection;neuron projection;neuronal cell body;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell body;cell part;synapse,Endocrine and other factor-regulated calcium reabsorption,ENSMUSG00000028222,129.400372951687,-1.65952349140307,0.564866197666986,1.3159653248743e-4,0.00278250404069456,Calb1
Casp1,P29452,P29452,Caspase-1,45640.46,13,20,66.7,5,,,4.353560232554775,4.924073791794096,5.174788767005943,5.902597007212791,,,,,,,,,,,3.623313874854345,4.918565383746935,4.144424395539316,4.887979066227892,4.1935184424053915,5.142877840151959,4.985609362435401,5.456150714514004,4.347710975213913,4.688020066655202,4.582481180868588,5.146476539257453,5.103006484910427,5.740351567684368,5.30162806230888,5.6479568069857535,5.171176186688123,6.229689439537611,6.232366907314758,6.231795695537708,9.80593408366366e-4,0.00863090354965454,1.6651062788885902,TRUE,5.100824269579639,0.00152611955442524,0.0344855697763533,1.549036774658016,TRUE,4.745118110420536,"catalytic activity;endopeptidase activity;cysteine-type endopeptidase activity;binding;protein binding;peptidase activity;cysteine-type peptidase activity;hydrolase activity;enzyme binding;kinase binding;protein domain specific binding;identical protein binding;CARD domain binding;peptidase activity, acting on L-amino acid peptides;scaffold protein binding",cell activation;immune system process;proteolysis;cellular ion homeostasis;syncytium formation;response to stress;response to osmotic stress;signal transduction;behavior;metabolic process;cell death;response to biotic stimulus;response to abiotic stimulus;cellular process;death;protein metabolic process;cellular homeostasis;multicellular organismal process;developmental process;response to chemical stimulus;homeostatic process;macromolecule metabolic process;primary metabolic process;rhythmic process;anatomical structure formation involved in morphogenesis;neurological system process;response to stimulus;protein maturation;multi-organism process;biological regulation,extracellular region;extracellular space;cytoplasm;mitochondrion;cytosol;plasma membrane;membrane;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,NOD-like receptor signaling pathway;Cytosolic DNA-sensing pathway;Amyotrophic lateral sclerosis (ALS),ENSMUSG00000025888,317.651988826726,1.14738745647219,0.476756899796899,7.5366703811394e-4,0.0109180814044041,Casp1
Cct2,P80314,P80314,T-complex protein 1 subunit beta,57477.23,79,30,100,51,11.06819889903789,11.339141575146076,10.739655276084376,10.4658538378791,10.390258046795715,10.464259331694716,10.873920639170318,11.302080226864849,10.958486960211822,11.190496877924089,11.016009791018371,11.380179499047696,11.38777399614315,11.374406728006758,11.291265427495194,11.26208222503759,10.728427824484836,10.8041010781929,10.607436879083863,10.772646215110072,10.785664383550207,10.278413299868982,10.442585917398842,10.517470079088127,10.522644982221342,10.56815491081821,10.34936978747445,10.57036890151433,10.203565473018733,10.377957018140666,10.450029053830397,10.513096737667766,10.377039839018972,10.253998346309295,10.65201231109243,10.525149424385123,0.00997278066474433,0.0408524378548161,-0.32854362295351436,TRUE,-3.83054344605639,0.01159437609580549,0.0923090302572777,-0.2753959443896594,FALSE,-3.583421044834039,"nucleotide binding;catalytic activity;binding;protein binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;enzyme binding;adenyl nucleotide binding;ubiquitin protein ligase binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;protein binding involved in protein folding;unfolded protein binding",protein folding;protein complex assembly;cell recognition;metabolic process;cellular process;cellular component organization;protein metabolic process;cellular component assembly;regulation of protein stability;regulation of organelle organization;cellular macromolecular complex assembly;macromolecule metabolic process;cellular metabolic process;primary metabolic process;regulation of DNA metabolic process;macromolecular complex assembly;biological regulation,cytosol;macromolecular complex;protein complex;cell body;cell part,,ENSMUSG00000034024,12343.3628384339,-0.301239887115492,0.121288071735805,0.00556532918346174,0.0488335847647266,Cct2
Cct3,P80318,P80318,T-complex protein 1 subunit gamma,60629.97,80,30,100,52.5,11.63646028554978,11.845920236610993,11.270069358282772,11.05202060892875,11.062602755872685,10.985624105434985,11.354396962576295,11.537421754417691,11.791769208448338,11.71460408805024,11.78410941425634,11.78981628913252,11.765899242834209,11.955182332694884,11.852356246152109,11.866347072241238,11.195456918069018,11.314337208292356,11.091962974862934,11.404018128358157,11.34457156183139,10.808258874443135,11.081186612647844,11.150148582573827,11.060666579683222,11.15984239529572,11.134028293793715,11.100788241101611,11.111686188323423,10.956396010506388,11.010115045638292,11.078635233183372,10.770731936193808,11.013289274290942,11.053860936313988,11.011603147192814,0.00850711648559524,0.0367604514121515,-0.3663909272670072,TRUE,-3.626590342999251,0.00681157326775573,0.0694256506136642,-0.284445252847787,FALSE,-3.6173092741367343,"nucleotide binding;catalytic activity;binding;protein binding;ATP binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;protein binding involved in protein folding;unfolded protein binding",protein folding;cell recognition;metabolic process;cellular process;protein metabolic process;regulation of protein stability;regulation of organelle organization;macromolecule metabolic process;cellular metabolic process;primary metabolic process;regulation of DNA metabolic process;biological regulation,macromolecular complex;protein complex;cell body;cell part,,ENSMUSG00000001416,8080.9960161754,-0.370391189607506,0.144035527844423,0.00308291284143023,0.0317374144154848,Cct3
